,po_/_so_#,asn/dn_#,country,fulfill_via,vendor_inco_term,shipment_mode,sub_classification,vendor,brand,unit_of_measure_(per_pack),line_item_quantity,line_item_value,pack_price,unit_price,manufacturing_site,first_line_designation,freight_cost_(usd),line_item_insurance_(usd),days_to_process
5083,SCMS,ASN,429,Direct Drop,EXW,Air,HIV+,other,other,1,4230,103635.0,24.5,1.09875,other,Yes,17636.265,106.54,97.0
5084,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,6388,407198.31250000006,53.775000000000006,0.89,other,Yes,0.0,619.2275,68.0
5085,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,other,100,2929,234320.0,53.775000000000006,0.8,other,Yes,17636.265,289.85,90.0
5086,SCMS,ASN,512,Direct Drop,EXW,Air,HIV+,other,other,100,2737,218960.0,53.775000000000006,0.8,other,Yes,17636.265,306.98,121.0
5087,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,16185,105040.65,6.49,0.11,Mylan (formerly Matrix) Nashik,No,3526.69,107.98,209.0
5088,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,4500,20364.96,4.53,0.08,"Aurobindo Unit III, India",Yes,0.0,39.92,19.0
5089,SCMS,ASN,75,Direct Drop,EXW,Air,Adult,other,Generic,30,37732,407198.31250000006,11.15,0.37,other,Yes,17636.265,520.42,144.0
5090,SCMS,ASN,1046,Direct Drop,CIP,Air,Adult,other,other,180,2000,100000.0,50.0,0.28,other,Yes,1434.5,215.6,120.0
5091,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,100,3988.5,39.88,0.66,other,No,0.0,8.6,42.0
5092,SCMS,ASN,535,Direct Drop,EXW,Air Charter,Adult,other,Generic,30,25811,118472.49,4.59,0.15,other,Yes,17636.265,121.79,76.0
5093,SCMS,ASN,111,Direct Drop,EXW,Air,HIV+,other,other,20,18000,407198.31250000006,32.0,1.09875,other,Yes,17636.265,619.2275,44.0
5094,SCMS,ASN,333,Direct Drop,EXW,Air,Pediatric,other,Generic,30,440,550.0,1.25,0.04,"Aurobindo Unit III, India",No,3526.69,0.57,120.0
5095,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,Generic,180,4,26.78,6.7,0.03,"Aurobindo Unit III, India",No,0.0,0.03,60.0
5096,SCMS,ASN,1406,Direct Drop,DDP,Air,Adult,other,Generic,60,26540,197192.2,7.43,0.12,"Aurobindo Unit III, India",Yes,4885.21,425.15,82.0
5097,SCMS,ASN,639,Direct Drop,EXW,Ocean,Adult,other,Generic,120,2160,54000.0,25.0,0.21,Mylan (formerly Matrix) Nashik,No,3526.69,75.71,161.0
5098,SCMS,ASN,1046,Direct Drop,EXW,Air,Adult,other,Generic,30,1200,9096.0,7.58,0.25,"Aurobindo Unit III, India",Yes,1510.05,9.35,99.0
5099,SCMS,ASN,608,Direct Drop,EXW,Air,Adult,other,Generic,30,800,16000.0,20.0,0.67,"Aurobindo Unit III, India",Yes,1045.5,16.45,176.0
5100,SCMS,ASN,164,Direct Drop,EXW,Air,HIV+,other,other,1,160,800.0,5.0,1.09875,other,No,3526.69,0.82,148.0
5101,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,11,240.14,21.83,0.73,"Aurobindo Unit III, India",No,0.0,0.25,137.0
5102,SCMS,ASN,754,Direct Drop,EXW,Air,Adult,other,Generic,30,20617,70097.8,3.4,0.11,"Aurobindo Unit III, India",Yes,7651.56,98.28,46.0
5103,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,8,122.18,15.27,0.51,"Aurobindo Unit III, India",No,0.0,0.13,347.0
5104,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,38,428.22,11.27,0.38,"Aurobindo Unit III, India",No,0.0,0.44,264.0
5105,SCMS,ASN,75,Direct Drop,EXW,Air,HIV+,other,other,100,5000,400000.0,53.775000000000006,0.8,other,Yes,17636.265,494.8,335.0
5106,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,other,100,2814,225120.0,53.775000000000006,0.8,other,Yes,17636.265,485.36,104.0
5107,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,20,5791,185312.0,32.0,1.09875,other,Yes,17636.265,305.76,137.0
5108,SCMS,ASN,237,Direct Drop,EXW,Air,Pediatric,other,Generic,30,65,130.0,2.0,0.07,other,Yes,783.21,0.16,70.0
5109,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Adult,other,Generic,60,41900,351377.76,2.72,0.05,"Cipla, Goa, India",Yes,0.0,579.77,271.0
5110,SCMS,ASN,46,Direct Drop,EXW,Air,HIV+,other,other,25,30,600.0,20.0,0.8,other,Yes,4500.71,0.99,87.0
5111,SCMS,ASN,608,Direct Drop,EXW,Ocean,HIV+,other,other,20,13300,407198.31250000006,32.0,1.09875,other,Yes,17636.265,619.2275,263.0
5112,SCMS,ASN,512,Direct Drop,FCA,Air,Adult,other,other,180,645,24742.2,38.36,0.11,other,Yes,7015.04,48.49,159.0
5113,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,20,2000,58000.0,29.0,1.09875,other,Yes,7168.62,71.75,192.0
5114,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,8245,67609.0,8.2,0.14,Hetero Unit III Hyderabad IN,Yes,7261.69,111.55,119.0
5115,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,180,2,46.9,23.45,0.08,other,Yes,0.0,0.06,398.0
5116,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,6816,68160.0,10.0,0.33,Hetero Unit III Hyderabad IN,Yes,5489.55,80.22,163.0
5117,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Adult,other,Generic,60,23845,356005.85,14.93,0.25,"Aurobindo Unit III, India",Yes,3649.67,587.41,300.0
5118,SCMS,ASN,754,Direct Drop,EXW,Air,Pediatric,other,Generic,30,56,112.0,2.0,0.07,other,No,3526.69,0.14,118.0
5119,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,41296,185419.04,4.49,0.15,Mylan (formerly Matrix) Nashik,No,3526.69,259.96,181.0
5120,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,6000,12960.0,2.16,0.04,Hetero Unit III Hyderabad IN,No,3526.69,15.25,163.0
5121,SCMS,ASN,639,Direct Drop,EXW,Air,Adult,other,Generic,30,2000,39000.0,19.5,0.65,Mylan (formerly Matrix) Nashik,Yes,3029.18,40.09,142.0
5122,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,other,100,2041,163280.0,53.775000000000006,0.8,other,Yes,16654.29,352.03,99.0
5123,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,1,250,6125.0,24.5,1.09875,other,Yes,2204.84,7.58,107.0
5124,SCMS,ASN,639,Direct Drop,CIP,Air,Adult,other,Generic,60,288,717.12,2.49,0.04,Hetero Unit III Hyderabad IN,Yes,0.0,0.89,219.0
5125,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,3,53.24,17.75,0.3,"Aurobindo Unit III, India",No,0.0,0.05,295.0
5126,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,2744,244216.0,53.775000000000006,0.89,other,Yes,17636.265,342.39,104.0
5127,SCMS,ASN,46,Direct Drop,EXW,Air,HIV+,other,other,100,116,10324.0,53.775000000000006,0.89,other,Yes,1961.65,17.03,158.0
5128,SCMS,ASN,512,Direct Drop,EXW,Air,HIV+,other,other,100,2330,0.0,0.0,0.0,other,Yes,16382.89,0.0,139.0
5129,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,4,60.99,15.25,0.51,"Aurobindo Unit III, India",No,0.0,0.06,120.0
5130,SCMS,ASN,754,Direct Drop,EXW,Air,Adult,other,Generic,30,7035,105525.0,15.0,0.5,Mylan (formerly Matrix) Nashik,Yes,2242.71,130.53,189.0
5131,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,14,300.08,21.43,0.36,"Aurobindo Unit III, India",No,0.0,0.31,264.0
5132,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,2100,168000.0,53.775000000000006,0.8,other,Yes,0.0,362.21,152.0
5133,SCMS,ASN,75,Direct Drop,EXW,Air,HIV+,other,other,100,30,3347.4,53.775000000000006,1.09875,other,Yes,1003.18,4.14,73.0
5134,SCMS,ASN,754,Direct Drop,EXW,Air,Adult,other,Generic,30,16716,76893.6,4.6,0.15,other,Yes,7487.81,95.12,114.0
5135,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Pediatric,other,Generic,180,33476,70969.12,2.12,0.01,"Aurobindo Unit III, India",Yes,0.0,153.01,288.0
5136,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,564,6457.8,11.45,0.19,Hetero Unit III Hyderabad IN,No,3526.69,7.99,201.0
5137,SCMS,ASN,608,Direct Drop,EXW,Ocean,HIV+,other,other,20,7400,236800.0,32.0,1.09875,other,Yes,17636.265,390.72,147.0
5138,SCMS,ASN,535,Direct Drop,EXW,Air,HIV+,other,other,100,2450,176400.0,53.775000000000006,0.72,other,Yes,17636.265,380.32,118.0
5139,SCMS,ASN,1046,Direct Drop,EXW,Air,Pediatric,other,Generic,100,400,1800.0,4.5,0.04,"Aurobindo Unit III, India",No,3526.69,2.23,229.0
5140,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,10798,407198.31250000006,53.775000000000006,0.89,other,Yes,17636.265,619.2275,218.0
5141,SCMS,ASN,754,Direct Drop,EXW,Air,Adult,other,Generic,30,3115,62300.0,20.0,0.67,Mylan (formerly Matrix) Nashik,Yes,2335.73,64.04,140.0
5142,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Adult,other,Generic,60,25000,210500.0,8.42,0.14,"Aurobindo Unit III, India",Yes,3790.0,347.32,176.0
5143,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,100,3500,245000.0,53.775000000000006,0.7,other,Yes,12499.27,528.22,84.0
5144,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,15204,130906.44,8.61,0.14,"Aurobindo Unit III, India",No,3526.69,256.58,150.0
5145,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Adult,other,Generic,60,41900,303175.21,2.47,0.04,"Strides, Bangalore, India.",Yes,0.0,619.2275,164.0
5146,SCMS,ASN,111,Direct Drop,EXW,Air,HIV+,other,other,20,15000,407198.31250000006,32.0,1.09875,other,Yes,17636.265,619.2275,144.0
5147,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,251,4996.06,19.9,0.66,"Aurobindo Unit III, India",No,0.0,6.18,29.0
5148,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Adult,other,Generic,30,41900,407198.31250000006,4.3,0.14,other,Yes,7292.26,619.2275,305.0
5149,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,Generic,180,45,1102.97,24.51,0.1,"Aurobindo Unit III, India",No,0.0,1.13,189.0
5150,SCMS,ASN,75,Direct Drop,EXW,Air,HIV+,other,other,100,20,2231.6,53.775000000000006,1.09875,other,Yes,549.16,3.68,66.0
5151,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,24,329.7,13.74,0.23,"Aurobindo Unit III, India",No,0.0,0.34,347.0
5152,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,22008,189488.88,8.61,0.14,"Aurobindo Unit III, India",Yes,12793.94,371.4,307.0
5153,SCMS,ASN,754,Direct Drop,EXW,Air,Adult,other,Generic,60,40860,95612.4,2.34,0.04,Hetero Unit III Hyderabad IN,Yes,17636.265,134.05,50.0
5154,SCMS,ASN,35,Direct Drop,EXW,Air,HIV+,other,other,1,220,1430.0,6.5,1.09875,other,Yes,0.0,2.0,57.0
5155,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,4980,40338.0,8.1,0.13,Mylan (formerly Matrix) Nashik,Yes,1377.02,49.9,222.0
5156,SCMS,ASN,688,Direct Drop,FCA,Air,Adult,other,other,120,4400,267608.0,53.775000000000006,0.51,other,Yes,1475.94,275.1,197.0
5157,SCMS,ASN,1046,Direct Drop,CIP,Air,Pediatric,other,other,60,2000,19000.0,9.5,0.16,other,Yes,830.05,40.96,78.0
5158,SCMS,ASN,7,Direct Drop,EXW,Air,HIV+,other,other,20,500,16000.0,32.0,1.09875,other,Yes,9597.9,34.5,168.0
5159,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,203,3395.39,16.73,0.56,Hetero Unit III Hyderabad IN,No,0.0,4.2,412.0
5160,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Pediatric,other,Generic,30,41900,131450.0,2.39,0.08,"Aurobindo Unit III, India",Yes,7321.43,283.41,276.0
5161,SCMS,ASN,333,Direct Drop,EXW,Air,Pediatric,other,Generic,30,75,825.0,11.0,0.37,"Aurobindo Unit III, India",No,3526.69,1.02,224.0
5162,SCMS,ASN,608,Direct Drop,FCA,Air,Adult,other,other,180,461,47723.35,53.775000000000006,0.38,other,Yes,2556.61,78.74,285.0
5163,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,6437,52139.7,8.1,0.13,Mylan (formerly Matrix) Nashik,No,3526.69,61.37,180.0
5164,SCMS,ASN,754,Direct Drop,EXW,Air,Adult,other,Generic,30,40000,184000.0,4.6,0.15,other,Yes,17636.265,227.61,141.0
5165,SCMS,ASN,35,Direct Drop,EXW,Ocean,Adult,other,Generic,30,41900,407198.31250000006,14.1,0.47,Mylan (formerly Matrix) Nashik,Yes,12323.93,619.2275,92.0
5166,SCMS,ASN,429,Direct Drop,EXW,Air,HIV+,other,other,30,1700,40800.0,24.0,0.8,other,Yes,9054.08,87.96,94.0
5167,SCMS,ASN,46,Direct Drop,EXW,Air,HIV+,other,other,100,33,396.0,12.0,0.12,other,Yes,1209.56,0.65,94.0
5168,SCMS,ASN,164,Direct Drop,EXW,Air,HIV+,other,other,100,694,61766.0,53.775000000000006,0.89,other,Yes,4350.03,63.5,127.0
5169,SCMS,ASN,70,Direct Drop,EXW,Air,HIV+,other,other,100,8,560.0,53.775000000000006,0.7,other,Yes,584.1,1.1,279.0
5170,SCMS,ASN,639,Direct Drop,EXW,Air,Adult,other,Generic,60,336,836.64,2.49,0.04,Hetero Unit III Hyderabad IN,Yes,1845.9,1.03,145.0
5171,SCMS,ASN,75,Direct Drop,EXW,Air,Adult,other,Generic,30,41900,407198.31250000006,11.15,0.37,Mylan (formerly Matrix) Nashik,Yes,17636.265,612.49,97.0
5172,SCMS,ASN,639,Direct Drop,EXW,Air,Pediatric,other,Generic,30,2891,3613.75,1.25,0.04,"Aurobindo Unit III, India",Yes,1887.58,5.07,143.0
5173,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,45,3104.58,53.775000000000006,1.09875,"Aurobindo Unit III, India",No,0.0,3.19,56.0
5174,SCMS,ASN,639,Direct Drop,EXW,Ocean,Adult,other,Generic,60,41900,407198.31250000006,8.1,0.13,Mylan (formerly Matrix) Nashik,No,3526.69,499.61,264.0
5175,SCMS,ASN,608,Direct Drop,CIP,Air,Adult,other,other,60,1676,90017.96,53.71,0.9,other,Yes,0.0,176.44,218.0
5176,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,1144,11440.0,10.0,0.33,Hetero Unit III Hyderabad IN,No,3526.69,13.46,163.0
5177,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,12700,44450.0,3.5,0.12,Hetero Unit III Hyderabad IN,No,3526.69,45.69,200.0
5178,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,8000,28000.0,3.5,0.12,Hetero Unit III Hyderabad IN,No,3526.69,32.96,167.0
5179,SCMS,ASN,512,Direct Drop,EXW,Air,HIV+,other,other,30,4950,118800.0,24.0,0.8,other,Yes,11737.26,232.85,119.0
5180,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,88,6697.54,53.775000000000006,1.09875,"Aurobindo Unit III, India",No,0.0,8.28,414.0
5181,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,Generic,90,46,1085.01,23.59,0.26,"Aurobindo Unit III, India",No,0.0,1.12,189.0
5182,SCMS,ASN,754,Direct Drop,EXW,Air,Adult,other,Generic,30,1946,29190.0,15.0,0.5,Mylan (formerly Matrix) Nashik,Yes,1249.78,36.11,189.0
5183,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,8146,79058.92,9.71,0.16,"Aurobindo Unit III, India",No,0.0,154.96,175.0
5184,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,72,5479.8,53.775000000000006,1.09875,"Aurobindo Unit III, India",No,0.0,6.78,211.0
5185,SCMS,ASN,1046,Direct Drop,CIP,Air,Pediatric,other,other,60,386,3667.0,9.5,0.16,other,Yes,570.75,7.19,147.0
5186,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,6,85.31,14.22,0.47,"Aurobindo Unit III, India",No,0.0,0.09,264.0
5187,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,3,46.79,15.6,0.52,"Aurobindo Unit III, India",No,0.0,0.05,295.0
5188,SCMS,ASN,650,Direct Drop,EXW,Air,HIV+,other,other,100,2100,151200.0,53.775000000000006,0.72,other,Yes,16061.5,325.99,92.0
5189,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,100,7000,407198.31250000006,53.775000000000006,0.8,other,Yes,0.0,619.2275,217.0
5190,SCMS,ASN,639,Direct Drop,EXW,Ocean,Pediatric,other,Generic,180,675,4610.25,6.83,0.03,"Aurobindo Unit III, India",No,3526.69,5.7,189.0
5191,SCMS,ASN,512,Direct Drop,EXW,Air,HIV+,other,other,100,610,48800.0,53.775000000000006,0.8,other,Yes,5187.9,60.37,103.0
5192,SCMS,ASN,52,Direct Drop,DDU,Air,Pediatric,other,other,60,204,61512.12,53.775000000000006,1.09875,other,Yes,0.0,132.62,77.0
5193,SCMS,ASN,688,Direct Drop,EXW,Air,Pediatric,other,Generic,60,1123,4660.45,4.15,0.07,Mylan (formerly Matrix) Nashik,No,3526.69,6.53,153.0
5194,SCMS,ASN,688,Direct Drop,FCA,Air,Adult,other,other,120,1435,117957.0,53.775000000000006,0.68,other,Yes,5101.21,194.63,149.0
5195,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Pediatric,other,Generic,180,10702,22688.24,2.12,0.01,"Aurobindo Unit III, India",Yes,8169.7,48.92,128.0
5196,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,3050,271450.0,53.775000000000006,0.89,other,Yes,17636.265,335.78,160.0
5197,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,47,568.37,12.09,0.4,"Aurobindo Unit III, India",No,0.0,0.58,316.0
5198,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Adult,other,Generic,60,41900,407198.31250000006,2.87,0.05,"Strides, Bangalore, India.",Yes,17278.96,619.2275,217.0
5199,SCMS,ASN,1161,Direct Drop,EXW,Air,HIV+,other,other,100,2949,262461.0,53.775000000000006,0.89,other,Yes,17636.265,324.66,160.0
5200,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,21384,217047.6,10.15,0.34,Mylan (formerly Matrix) Nashik,Yes,4872.65,223.12,214.0
5201,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,100,3500,245000.0,53.775000000000006,0.7,other,Yes,12619.38,528.22,113.0
5202,SCMS,ASN,164,Direct Drop,EXW,Air,HIV+,other,other,100,326,2608.0,8.0,0.08,other,No,3526.69,3.66,125.0
5203,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,2520,20790.0,8.25,0.28,Mylan (formerly Matrix) Nashik,No,3526.69,40.75,97.0
5204,SCMS,ASN,1046,Direct Drop,EXW,Air,HIV+,other,other,30,1456,34944.0,24.0,0.8,other,Yes,5074.33,75.34,183.0
5205,SCMS,ASN,512,Direct Drop,EXW,Air,HIV+,other,other,20,383,12256.0,32.0,1.09875,other,Yes,1908.34,15.16,83.0
5206,SCMS,ASN,98,Direct Drop,EXW,Air,HIV+,other,other,30,539,14876.4,27.6,0.92,other,Yes,871.28,15.29,86.0
5207,SCMS,ASN,1046,Direct Drop,FCA,Air,Pediatric,other,other,180,520,16026.4,30.82,0.1,other,Yes,5257.72,19.82,131.0
5208,SCMS,ASN,1046,Direct Drop,EXW,Air,Pediatric,other,Generic,30,7000,8750.0,1.25,0.04,"Aurobindo Unit III, India",Yes,5678.33,10.82,150.0
5209,SCMS,ASN,6,Direct Drop,EXW,Air,HIV+,other,other,25,100,2000.0,20.0,0.8,other,Yes,871.3,3.3,34.0
5210,SCMS,ASN,512,Direct Drop,EXW,Air,HIV+,other,other,25,8000,160000.0,20.0,0.8,other,Yes,17636.265,264.0,97.0
5211,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,other,180,1,19.97,19.97,0.08,other,Yes,0.0,0.04,196.0
5212,SCMS,ASN,8,Direct Drop,EXW,Air,HIV+,other,other,100,4000,320000.0,53.775000000000006,0.8,other,Yes,17636.265,376.64,40.0
5213,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,Generic,30,3,8.99,3.0,0.1,"Aurobindo Unit III, India",No,0.0,0.01,295.0
5214,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,6,394.51,53.775000000000006,1.09875,other,No,0.0,0.41,316.0
5215,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,7,211.71,30.24,0.5,"Cipla, Goa, India",No,0.0,0.26,414.0
5216,SCMS,ASN,75,Direct Drop,EXW,Air,Adult,other,Generic,30,37470,407198.31250000006,11.15,0.37,other,Yes,17636.265,516.81,144.0
5217,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,84,15,161.34,10.76,0.13,other,Yes,0.0,0.35,12.0
5218,SCMS,ASN,333,Direct Drop,EXW,Air,HIV+,other,Generic,180,580,19198.0,33.1,0.03,other,Yes,3958.28,22.6,79.0
5219,SCMS,ASN,754,Direct Drop,EXW,Air,Adult,other,Generic,30,1455,32737.5,22.5,0.75,Mylan (formerly Matrix) Nashik,No,3526.69,40.5,103.0
5220,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,5,71.09,14.22,0.47,"Aurobindo Unit III, India",No,0.0,0.07,316.0
5221,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,16354,89947.0,5.5,0.18,Mylan (formerly Matrix) Nashik,No,3526.69,148.41,216.0
5222,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,16645,39115.75,2.35,0.04,"Strides, Bangalore, India.",Yes,5440.01,64.54,176.0
5223,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Adult,other,Generic,30,41900,321367.26,4.53,0.15,"Aurobindo Unit III, India",Yes,11203.81,619.2275,238.0
5224,SCMS,ASN,46,Direct Drop,EXW,Air,HIV+,other,other,20,58,1856.0,32.0,1.09875,other,Yes,644.02,3.06,162.0
5225,SCMS,ASN,639,Direct Drop,EXW,Air,HIV+,other,other,100,33,3223.44,53.775000000000006,0.98,other,Yes,1011.6,5.32,113.0
5226,SCMS,ASN,333,Direct Drop,EXW,Air,HIV+,other,other,20,7,224.0,32.0,1.09875,other,No,3526.69,0.23,146.0
5227,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,120,4,110.05,27.51,0.23,other,No,0.0,0.11,316.0
5228,SCMS,ASN,754,Direct Drop,DDP,Air,Adult,other,other,120,173,11521.8,53.775000000000006,0.55,other,Yes,251.52,16.15,98.0
5229,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,Generic,30,94,311.73,3.32,0.11,"Aurobindo Unit III, India",No,0.0,0.39,414.0
5230,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,30,17760,168720.0,9.5,0.32,Hetero Unit III Hyderabad IN,Yes,0.0,198.58,146.0
5231,SCMS,ASN,164,Direct Drop,EXW,Air,HIV+,other,other,100,395,35155.0,53.775000000000006,0.89,other,No,3526.69,49.29,196.0
5232,SCMS,ASN,1406,Direct Drop,DDP,Truck,Pediatric,other,Generic,90,190,4438.36,23.36,0.26,"Aurobindo Unit III, India",No,0.0,4.56,60.0
5233,SCMS,ASN,688,Direct Drop,EXW,Air,Adult,other,Generic,60,13444,34954.4,2.6,0.04,Mylan (formerly Matrix) Nashik,No,3526.69,57.67,156.0
5234,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,6,100.91,16.82,0.56,"Aurobindo Unit III, India",No,0.0,0.12,414.0
5235,SCMS,ASN,1046,Direct Drop,EXW,Air,Adult,other,Generic,60,3136,94080.0,30.0,0.5,Mylan (formerly Matrix) Nashik,Yes,5150.82,202.84,255.0
5236,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,1440,27430.13,19.05,0.64,"Cipla, Goa, India",Yes,0.0,53.76,70.0
5237,SCMS,ASN,688,Direct Drop,EXW,Air,Pediatric,other,Generic,30,435,974.4,2.24,0.07,"Aurobindo Unit III, India",Yes,1003.65,1.37,151.0
5238,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,60,123,867.36,7.05,0.12,"Aurobindo Unit III, India",No,0.0,0.89,347.0
5239,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,30,1237.01,41.23,0.69,other,No,0.0,2.67,9.0
5240,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,other,60,3000,19702.5,6.57,0.11,other,No,0.0,38.62,26.0
5241,SCMS,ASN,535,Direct Drop,EXW,Air Charter,Adult,other,Generic,30,41900,194187.84,4.62,0.15,Hetero Unit III Hyderabad IN,Yes,17636.265,199.63,171.0
5242,SCMS,ASN,512,Direct Drop,FCA,Air,Pediatric,other,other,180,68,2095.76,30.82,0.1,other,Yes,1818.56,2.94,145.0
5243,SCMS,ASN,70,Direct Drop,EXW,Air,HIV+,other,other,30,34,765.0,22.5,0.75,other,Yes,766.62,1.26,85.0
5244,SCMS,ASN,333,Direct Drop,EXW,Air,HIV+,other,other,20,15,480.0,32.0,1.09875,other,No,3526.69,0.49,101.0
5245,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Pediatric,other,Generic,180,41900,95400.0,2.12,0.01,"Aurobindo Unit III, India",Yes,17060.14,205.68,300.0
5246,SCMS,ASN,639,Direct Drop,EXW,Ocean,Adult,other,Generic,30,41900,407198.31250000006,10.5,0.35,Hetero Unit III Hyderabad IN,No,3526.69,619.2275,185.0
5247,SCMS,ASN,1406,Direct Drop,DDP,Truck,Adult,other,Generic,30,73,1319.03,18.07,0.6,Mylan (formerly Matrix) Nashik,No,0.0,1.36,97.0
5248,SCMS,ASN,650,Direct Drop,EXW,Air,Adult,other,Generic,60,39132,88047.0,2.25,0.04,"Aurobindo Unit III, India",Yes,17636.265,90.51,93.0
5249,SCMS,ASN,1406,Direct Drop,DDP,Ocean,Adult,other,Generic,60,41900,323910.86,2.47,0.04,"Strides, Bangalore, India.",Yes,12225.76,619.2275,106.0
5250,SCMS,ASN,688,Direct Drop,FCA,Air,Adult,other,other,120,3470,285234.0,53.775000000000006,0.68,other,Yes,5215.07,614.96,131.0
